,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
1165,434baZo99jvOx6y6oFeQZQ,0.696,0.618,6,-6.696,1,0.197,0.166,0.0,0.108,0.812,115.019,"['brooklyn drill', 'rap']"
1166,0fj9oGrCKxVA4sXDxvbfiM,0.704,0.542,7,-6.277,1,0.0326,0.577,0.0,0.118,0.371,89.982,"['brooklyn drill', 'rap']"
1167,42er1na9BHF1ERol51wg8M,0.774,0.513,7,-5.024,1,0.0778,0.907,0.0,0.11,0.324,91.03,"['brooklyn drill', 'rap']"
1168,3qzSfoByowr6tDfd08b0T0,0.791,0.795,1,-4.792,0,0.146,0.319,0.186,0.0864,0.776,108.004,"['brooklyn drill', 'rap']"
1169,3QqJ44HiM84iyZS0G2IKIP,0.568,0.646,2,-4.369,0,0.219,0.231,0.0,0.12,0.24,143.877,"['brooklyn drill', 'rap']"
1170,2r6OAV3WsYtXuXjvJ1lIDi,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,"['brooklyn drill', 'rap']"
1171,2SojLecJPW9zlNiwzDWmPv,0.703,0.754,6,-7.103,0,0.136,0.0226,0.000744,0.201,0.57,140.101,"['brooklyn drill', 'rap']"
1172,0VmbpCPAVUrZA4NQNNg5o6,0.544,0.484,5,-7.269,0,0.411,0.0575,0.0,0.139,0.413,120.24,"['brooklyn drill', 'rap']"
1173,2FcxERmTy16Z6SIX31cBVc,0.796,0.792,7,-5.616,1,0.184,0.246,0.0,0.101,0.56,126.991,"['brooklyn drill', 'rap']"
1174,6QzkbRRLWTEcFE0NyOX1Dt,0.773,0.688,11,-6.935,0,0.146,0.454,0.0,0.214,0.441,96.955,"['brooklyn drill', 'rap']"
1175,4Iedi94TIaB2GGb1nMB68v,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,"['atl hip hop', 'atl trap', 'rap', 'trap']"
1176,4pfrrhvplbJZAIsfosGWQP,0.78,0.361,0,-6.942,1,0.048,0.75,7.14e-06,0.108,0.163,139.902,['pop']
1177,0KRYCBwIpWYFNrXOmXbyUh,0.612,0.58,0,-8.572,0,0.0419,0.525,0.000414,0.26,0.534,130.045,['pop']
1178,2olxzvoFI9IpxqFeUv7WOX,0.688,0.653,7,-8.558,1,0.0403,0.481,0.00414,0.106,0.701,147.991,['pop']
1179,5S4aYQAJOwJMAamANWlICO,0.31,0.374,6,-8.464,1,0.0275,0.761,2.46e-05,0.11,0.16,75.938,['pop']
1180,5P2bHCDM2tsgIaYWsZMhu5,0.456,0.265,0,-10.663,1,0.0328,0.814,0.0,0.0679,0.112,129.947,['pop']
1181,2I8YAEA1VmCuP1wkJHMpTw,0.549,0.417,7,-10.064,1,0.035,0.686,1.9e-06,0.0604,0.347,110.137,['pop']
1182,76mOLcXOjOEhyY4mMF1l3r,0.602,0.494,4,-10.813,1,0.0277,0.888,2.59e-05,0.0902,0.374,94.955,['pop']
1183,6nK2pIKFcRc5frrZKHgsiT,0.387,0.634,5,-9.222,1,0.0363,0.553,6.93e-05,0.0931,0.42,89.567,['pop']
1184,7cm50Lw03k6VvRauJtkyTj,0.511,0.478,9,-9.837,1,0.0322,0.312,2.3e-05,0.147,0.408,135.882,['pop']
1185,6DrLROM5MG9bxWHeEG5elq,0.529,0.304,10,-10.567,1,0.0356,0.862,0.0,0.108,0.44,119.58,['pop']
1186,2ehRU518I0hYqMGQnk4lDY,0.651,0.459,4,-11.128,0,0.0507,0.859,6.63e-05,0.105,0.454,83.455,['pop']
1187,0RP1kqoSPkVXsKiQNhMKzV,0.593,0.7,3,-9.016,1,0.0492,0.67,6.77e-06,0.116,0.451,141.898,['pop']
1188,1EXa37LpSvi3OQ9UYQ28rD,0.317,0.254,1,-13.679,1,0.0286,0.727,0.000326,0.0867,0.103,93.933,['pop']
1189,3IhtE4fkytdrtEfV34UzkD,0.595,0.376,0,-8.767,1,0.0256,0.589,0.0,0.0989,0.476,95.946,['pop']
1190,6JlI8Ay77m4nJvZTHvfT1J,0.644,0.284,5,-12.879,1,0.0821,0.916,1.5e-05,0.0909,0.328,150.072,['pop']
1191,0YeDG5HnKnG7jpArkzsSPa,0.676,0.178,8,-15.01,1,0.0394,0.964,7.9e-06,0.135,0.404,118.84,['pop']
1192,0eFQWVz0qIxDOvhLpZ40P7,0.313,0.258,2,-11.532,1,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,['pop']
1193,3VvA1wSxukMLsvXoXtlwWx,0.725,0.756,4,-5.013,1,0.0572,0.362,0.000685,0.103,0.828,100.07,"['panamanian pop', 'reggaeton', 'urbano latino']"
1194,4n98DgeQFXDsz15Wi6uT70,0.715,0.716,9,-6.077,0,0.0546,0.584,0.0228,0.111,0.764,159.99,"['panamanian pop', 'reggaeton', 'urbano latino']"
1195,55uacpWJsxnD9J2rgDs6Gm,0.611,0.853,5,-4.177,1,0.0497,0.252,0.00391,0.196,0.962,173.995,"['panamanian pop', 'reggaeton', 'urbano latino']"
1196,4ebKKcBPeKpFh3Ii6380Nd,0.693,0.707,0,-4.441,1,0.108,0.257,6.53e-05,0.129,0.89,178.02,"['panamanian pop', 'reggaeton', 'urbano latino']"
1197,3Cr4blVKwYvlTKmrbnA4yf,0.55,0.554,0,-4.251,1,0.269,0.846,3.43e-06,0.0671,0.678,99.572,"['panamanian pop', 'reggaeton', 'urbano latino']"
1198,4zBKJaHNJJxx8rTM4wdRwQ,0.725,0.775,8,-4.291,1,0.0492,0.257,9.03e-06,0.0849,0.85,95.042,"['panamanian pop', 'reggaeton', 'urbano latino']"
1199,7CdCBGe3mOkOdbH2qT7EGK,0.776,0.665,1,-5.016,0,0.428,0.249,0.0,0.0891,0.506,99.885,"['panamanian pop', 'reggaeton', 'urbano latino']"
1200,4R4fSJ5BMjjZPob0MlLhqB,0.685,0.706,0,-5.814,0,0.0455,0.589,6.9e-05,0.225,0.664,100.124,"['panamanian pop', 'reggaeton', 'urbano latino']"
1201,2Wrd2BrWi5aHkBaMCD3rhF,0.647,0.704,11,-4.403,0,0.0648,0.186,7e-06,0.109,0.585,167.906,"['panamanian pop', 'reggaeton', 'urbano latino']"
1202,74JdIMGaguuZqFdgoGfKeZ,0.767,0.859,11,-3.0,0,0.0548,0.13,3.12e-05,0.126,0.912,101.002,"['panamanian pop', 'reggaeton', 'urbano latino']"
1203,2DxcHjbYUq0APufb5FVtMt,0.735,0.734,8,-5.299,0,0.0766,0.276,2.25e-06,0.16,0.363,105.011,"['panamanian pop', 'reggaeton', 'urbano latino']"
1204,5m12aSjuScQUYvPQ4NbcDM,0.611,0.791,3,-3.602,0,0.0488,0.262,6.01e-05,0.107,0.947,177.786,"['panamanian pop', 'reggaeton', 'urbano latino']"
1205,13eeCMaDvCdj5aUDzpHFb8,0.752,0.699,2,-4.394,1,0.0511,0.479,0.000294,0.12,0.607,97.013,"['panamanian pop', 'reggaeton', 'urbano latino']"
1206,2bJFFdl7xVJDCqIT6BLMdz,0.673,0.824,5,-4.508,1,0.042,0.311,6.81e-06,0.189,0.953,173.968,"['panamanian pop', 'reggaeton', 'urbano latino']"
1207,0kuP3lMxCikBd7nPBIdjv8,0.379,0.795,7,-8.928,0,0.0542,0.281,0.00234,0.0932,0.222,94.503,['emoplugg']
1208,2FPE3JcSvRoCNSC96KAyvB,0.717,0.832,1,-4.387,1,0.0592,0.0333,3.64e-05,0.133,0.4,124.994,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1209,16tcwFXBCSmSxLj5vnlsU9,0.786,0.63,6,-5.992,0,0.105,0.353,1.44e-05,0.206,0.64,138.035,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1210,6tMqYyCVU2aKgUahMvJz2S,0.864,0.64,8,-5.489,1,0.106,0.236,0.0,0.374,0.858,135.021,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1211,5TomkIGGAC7JHVbqvPPUR5,0.866,0.714,1,-6.469,0,0.0651,0.093,0.0,0.0918,0.195,125.016,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1212,03e3pnRddWmYOVQlzs3Qnb,0.665,0.809,1,-4.782,1,0.144,0.224,0.0,0.14,0.6,96.907,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1213,66N8wrzpsNbOUQxHMzOUfv,0.736,0.789,7,-3.588,1,0.0598,0.264,0.0,0.225,0.746,110.033,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1214,1fJjC8C0BdgUHlKIP2ODQf,0.666,0.787,2,-4.6,1,0.226,0.156,0.0,0.85,0.908,95.799,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1215,6Cgj3VVfcYJN9vZbMVcKRd,0.573,0.794,9,-4.469,1,0.244,0.591,6.97e-06,0.377,0.764,187.727,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1216,2Kv37yc67cNNAujkActU6t,0.703,0.857,8,-4.207,0,0.166,0.417,0.0,0.107,0.74,93.947,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1217,0TUW9faHNaBmi89wsYGp9y,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22e-06,0.134,0.346,91.985,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino', 'urbano latino']"
1218,4Kt8Z1uo9Y0MXog8Y44ih9,0.205,0.739,6,-13.072,1,0.0546,0.961,0.937,0.339,0.0385,79.988,"['modern alternative rock', 'modern rock', 'pop']"
1219,7IL8PSVwLOJxqYne6azxQv,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,"['modern alternative rock', 'modern rock', 'pop']"
1220,5TUZhrb8UaaA76NhzZax2Z,0.568,0.891,0,-5.786,1,0.0376,0.000896,0.000137,0.357,0.522,104.954,"['modern alternative rock', 'modern rock', 'pop']"
1221,4XfI7M5gLwEY84gYiH4RDD,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,"['modern alternative rock', 'modern rock', 'pop']"
1222,13H872rziuPMTOguuYYBtu,0.572,0.32,9,-11.841,1,0.0299,0.962,0.00598,0.165,0.627,120.875,"['modern alternative rock', 'modern rock', 'pop']"
1223,40iocOzytrqaRn5RbGPDNp,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,"['modern alternative rock', 'modern rock', 'pop']"
1224,2Qt8YTTXdgQva0Vv9VjBlS,0.788,0.418,5,-12.396,1,0.0303,0.847,0.0144,0.376,0.769,82.018,"['modern alternative rock', 'modern rock', 'pop']"
1225,5uidTQXrmYWTCwfJxPVW90,0.696,0.838,5,-9.299,0,0.0361,0.0621,8.42e-05,0.0967,0.66,139.977,"['modern alternative rock', 'modern rock', 'pop']"
1226,1iJsVkrrId99kTJSZBrwHJ,0.562,0.53,2,-7.665,1,0.0286,0.0226,0.00419,0.106,0.391,122.92,"['modern alternative rock', 'modern rock', 'pop']"
1227,4pJEkzhZY84h8kmPkUhfwC,0.413,0.474,5,-11.472,1,0.0328,0.0419,0.508,0.384,0.446,111.01,"['modern alternative rock', 'modern rock', 'pop']"
1228,4e8zIDjctZ1DtUPZTraGzS,0.508,0.394,9,-9.472,0,0.0252,0.716,0.0,0.158,0.337,92.055,"['modern alternative rock', 'modern rock', 'pop']"
1229,24rdY7YxaEBcOGOtkDEKVe,0.67,0.598,8,-7.273,1,0.219,0.000338,1.31e-06,0.0488,0.955,135.04,['pop rap']
1230,6JaehWULm97mbTTVxQXQAY,0.788,0.583,1,-6.105,1,0.087,0.0434,0.0,0.108,0.468,80.044,['pop rap']
1231,4k6ag7W7KJLM8QcdhvgXVN,0.694,0.697,8,-7.373,0,0.0379,0.162,0.0,0.0821,0.379,89.966,['pop rap']
1232,76dwa2dQdnKiZ3V0zzPrfj,0.659,0.654,7,-7.196,1,0.355,0.0692,0.0,0.107,0.551,77.671,['pop rap']
1233,7sNcVgHG52lT2e1rDYcWFx,0.426,0.539,1,-7.75,0,0.231,0.0888,1.83e-06,0.187,0.537,81.528,['pop rap']
1234,4kK0SDeGHtCtZwN52nhg6L,0.863,0.716,1,-6.332,0,0.154,0.195,0.0,0.145,0.961,132.076,['pop rap']
1235,0ShIftP1VFRovK53oQn8KJ,0.675,0.577,7,-5.431,0,0.338,0.331,0.0,0.0857,0.568,193.777,['pop rap']
1236,7vvCvoT0rBvFOOWCcGUkh8,0.71,0.713,11,-5.229,1,0.22,0.042,0.0,0.181,0.568,158.109,['pop rap']
1237,7dH9TPjTWQ60wOJkmYay8a,0.761,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,['pop rap']
1238,5OJhdmel6UeoV5bsM6T3Qp,0.789,0.517,6,-7.969,0,0.0974,0.406,0.0,0.113,0.442,124.935,['pop rap']
1239,4yVpS65YGing0IChXRV9Yd,0.626,0.673,6,-6.658,0,0.252,0.366,0.0,0.111,0.315,89.877,['pop rap']
1240,7hKksb6gmn4XBvKvJJXGDn,0.759,0.56,6,-6.911,1,0.151,0.0739,0.0,0.111,0.676,149.038,['pop rap']
1241,7yEhfCJXIItWdq92chkljY,0.432,0.642,11,-5.408,0,0.337,0.216,0.0,0.156,0.726,78.379,['pop rap']
1242,3gJJRTc5I22Eq41NYey8RT,0.785,0.457,1,-8.002,0,0.0621,0.29,0.0,0.122,0.687,128.93,['pop rap']
1243,0zNN2ezI0qylU2sIHyqfJa,0.51,0.516,4,-7.599,0,0.107,0.342,0.0,0.0968,0.427,111.941,['pop rap']
1244,1oVf17THhE9TZUE3BgHgWZ,0.561,0.627,0,-6.786,1,0.267,0.0686,0.0,0.112,0.354,149.001,['pop rap']
1245,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,['pop rap']
1246,3fhOpwaKobrELFjKLcXHgI,0.71,0.845,10,-3.296,0,0.222,0.22,0.0,0.416,0.718,172.087,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1247,5Jm4w8jmPEBTLjI9vH4fXo,0.735,0.791,6,-4.462,1,0.0679,0.0529,0.000146,0.145,0.697,168.087,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1248,0wkr4KqObqC55h4U9wqwKn,0.811,0.753,1,-3.95,0,0.0403,0.138,0.0,0.253,0.519,91.98,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1249,3sNJJNTeeIsvYTnT1Kc7kX,0.83,0.806,4,-3.357,0,0.0864,0.24,9.58e-05,0.16,0.689,94.007,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1250,5cpJFiNwYyWwFLH0V6B3N8,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1251,4UEd4q4IHbj12G58IPNZJz,0.859,0.807,3,-3.801,0,0.0465,0.0552,0.000644,0.146,0.695,94.021,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1252,1bkHetU9vnb9Ctwm5gXGOn,0.821,0.888,8,-3.432,1,0.0709,0.328,1.44e-06,0.189,0.765,92.037,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1253,3s7MCkn0lSSSmA3YrAMsjp,0.796,0.725,8,-5.371,1,0.198,0.211,9.31e-06,0.259,0.651,159.956,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1254,5y7DaS3jAc9eZzcSOoUIwU,0.714,0.761,5,-4.596,0,0.0427,0.139,0.00035,0.241,0.906,168.022,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1255,4HVzCG4ntiixZjPwOUFWHu,0.869,0.564,7,-5.48,1,0.0552,0.0343,1.89e-05,0.0983,0.376,92.006,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1256,26NbqlL85qqnsZxJMT6IpZ,0.772,0.793,7,-3.934,0,0.038,0.0505,5.3e-05,0.641,0.651,104.986,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1257,7ooWSUhPtPPJfBhhLdYjIn,0.863,0.773,9,-2.757,1,0.0576,0.368,0.00031,0.08,0.861,94.016,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1258,0JAZWvvqttGFm4UMDsPQXC,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,0.72,166.039,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1259,5bDNU3Z4OOT2FeMxtbl8Kq,0.79,0.843,8,-3.759,1,0.244,0.211,0.0,0.0938,0.754,92.023,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1260,5J9afgAuzZkApFxwB8qkAW,0.727,0.848,4,-5.157,0,0.236,0.0972,0.0,0.216,0.636,129.95,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1261,4CZtyjaSq1RilbT2b5oQrs,0.711,0.772,7,-5.08,1,0.109,0.219,1.1e-05,0.122,0.689,173.986,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1262,5Jynf1ofxdGcXWfkgWZhDc,0.494,0.334,4,-8.768,1,0.0395,0.879,0.0,0.105,0.654,84.936,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1263,67jvGGbJmOmVonlyX3mNkV,0.755,0.772,3,-4.539,0,0.154,0.0605,9.19e-05,0.223,0.586,168.062,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1264,0fy1zbusOeX2ZWbCmsShuc,0.769,0.592,3,-5.5,0,0.0578,0.0142,1.07e-06,0.102,0.611,110.005,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1265,0CCaGohJXrtZaNyPB3xQxz,0.736,0.42,4,-7.665,1,0.041,0.758,0.0,0.348,0.911,128.956,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
1266,2XdGXvlyYtTlyMgpjXQMUY,0.266,0.225,5,-14.751,0,0.0342,0.94,0.843,0.0921,0.182,73.425,"['afrofuturism', 'indie soul']"
1267,5XB8xpi0UsOqGUlZE0ZS5Y,0.467,0.76,11,-9.291,1,0.0527,0.118,0.782,0.136,0.171,102.05,"['afrofuturism', 'indie soul']"
1268,59JFL0bREpnVYWamU1Dlhm,0.471,0.924,1,-8.108,0,0.056,0.104,0.889,0.206,0.446,155.976,"['afrofuturism', 'indie soul']"
1269,7qaQK6Eatz1KQFs1VZx2YR,0.618,0.669,7,-7.457,1,0.0359,0.535,0.0,0.577,0.789,97.0,"['afrofuturism', 'indie soul']"
1270,0yBsLKSKitRvkaQOO0gMYf,0.621,0.767,3,-7.849,0,0.0419,0.127,0.0548,0.137,0.783,77.967,"['afrofuturism', 'indie soul']"
1271,0f1a35ZvjSHvNGRqWIzh9J,0.521,0.865,11,-8.961,0,0.0567,0.446,0.859,0.147,0.441,160.023,"['afrofuturism', 'indie soul']"
1272,1c5CllrZr45UBhWpIqM332,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,"['afrofuturism', 'indie soul']"
1273,1iGOI54dl6Ps1kYlSpPZzg,0.849,0.604,2,-8.464,0,0.0338,0.44,0.0915,0.78,0.714,119.945,"['afrofuturism', 'indie soul']"
1274,7eWGnKg4B44sbBPpQp4y2c,0.648,0.59,2,-9.664,1,0.0942,0.697,0.808,0.111,0.401,81.045,"['afrofuturism', 'indie soul']"
1275,4t7xKwS2zGI2q7jI5qKiQB,0.436,0.383,1,-13.575,1,0.0284,0.778,0.321,0.0862,0.196,144.011,"['afrofuturism', 'indie soul']"
1276,4rnSq8xRLFKhd8Sh7r6h39,0.544,0.464,8,-11.273,0,0.0325,0.739,0.757,0.0969,0.184,82.062,"['afrofuturism', 'indie soul']"
1277,55odIfJy7sm2HkHf3n9Gha,0.43,0.507,5,-11.313,0,0.0409,0.665,0.74,0.116,0.234,126.855,"['afrofuturism', 'indie soul']"
1278,7dZ83x0X0QnZfm1mvJ83bn,0.693,0.504,9,-11.621,1,0.0402,0.628,0.4,0.111,0.254,105.021,"['afrofuturism', 'indie soul']"
1279,2JwFuyHAm2iahd89lCks0J,0.782,0.428,1,-12.751,1,0.0476,0.695,0.466,0.12,0.535,98.923,"['afrofuturism', 'indie soul']"
1280,1goTwTL1XZt1uuzohJppxN,0.336,0.325,1,-15.999,0,0.0351,0.797,0.779,0.104,0.0927,147.361,"['afrofuturism', 'indie soul']"
1281,0hvsOvo1zARlNnmHNhrxIF,0.466,0.468,11,-5.966,0,0.123,0.00467,0.0,0.12,0.845,179.839,['cumbia pop']
1282,2RrJRSIdGweb6clmo5NRxp,0.818,0.201,0,-8.7,1,0.0456,0.832,0.0,0.105,0.769,110.003,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1283,6nTIchACfHZWP2zrGOVYFa,0.605,0.547,6,-6.154,0,0.29,0.168,0.0,0.0851,0.806,180.002,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1284,0jT8Nl0shPS8115is0wD2Q,0.606,0.853,9,-2.975,1,0.0545,0.237,0.0,0.251,0.822,178.043,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1285,3a29UVSEIj6x3YcfKs2rdi,0.494,0.456,0,-6.011,0,0.362,0.558,0.0,0.238,0.675,145.606,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1286,0pgj4EzB1XRqgZemoMNG5D,0.72,0.606,1,-3.54,1,0.116,0.143,0.0,0.0824,0.805,165.882,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1287,63Zaf8Rci6eOUPqDQ4fUFx,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1288,1q1sjzJpUYEkTbA9Uz0qrU,0.766,0.764,6,-2.996,0,0.0776,0.0872,0.0,0.163,0.818,92.003,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1289,6fNJm8sYmCBbmkKpKgTReA,0.71,0.362,1,-6.198,0,0.097,0.678,0.0,0.151,0.546,106.201,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1290,1Ol5LmdNDNpFu1oNwfgkux,0.727,0.838,9,-2.435,1,0.0472,0.297,0.0,0.0603,0.933,145.995,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1291,727DZ6qsujnLdNNLooqqZT,0.728,0.802,0,-2.409,1,0.0457,0.411,0.0,0.102,0.866,77.01,"['colombian pop', 'latin pop', 'reggaeton colombiano']"
1292,24ntSW3QVJzR79lHAAOTaY,0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563,"['indie soul', 'neo-psychedelic']"
1293,7pnVHbcqbmP7LA1ey3ydvu,0.667,0.556,5,-8.921,0,0.0306,0.0591,0.0108,0.0972,0.692,132.83,"['indie soul', 'neo-psychedelic']"
1294,1uKXFp5BcdHf7grmjIDQLF,0.685,0.775,11,-10.128,0,0.0576,0.0394,0.126,0.343,0.946,94.032,"['indie soul', 'neo-psychedelic']"
1295,7DJgonAUzq9qXzF7mMrOot,0.473,0.444,7,-10.467,0,0.0394,0.155,0.00685,0.176,0.288,61.539,"['indie soul', 'neo-psychedelic']"
1296,1s1hRKC0zaL2O7zdLIm6md,0.694,0.59,2,-6.023,0,0.0248,0.32,0.0682,0.104,0.338,105.022,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1297,4YU704KDCv4tyE6qQxliY3,0.51,0.736,9,-3.866,1,0.0362,0.114,4.51e-06,0.101,0.514,100.152,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1298,2n953vWBOzx3m40zPBxjVQ,0.456,0.665,6,-5.161,0,0.0458,0.199,8.71e-06,0.0989,0.623,185.477,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1299,5JB34I3vX4WmQApQs2BIfL,0.775,0.797,3,-2.596,0,0.0333,0.193,0.0,0.139,0.649,112.471,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1300,1MY56ZqalQ4ACafBxetOG9,0.753,0.743,1,-4.699,1,0.0288,0.131,4.98e-05,0.272,0.469,107.526,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1301,0rSlb6Ng6JobokQUPngjRE,0.649,0.704,10,-4.073,1,0.0364,0.311,1.61e-05,0.31,0.611,108.181,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1302,3G8WaQkwVSwlcDGRHniG3w,0.471,0.293,11,-8.47,0,0.0313,0.768,0.00824,0.0981,0.243,140.056,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1303,3uo7T8AdLjBOP1pz8RFqI2,0.625,0.779,4,-5.034,0,0.0328,0.237,3.38e-05,0.0958,0.587,99.87,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1304,3pQYf90V5idOGrXzosm9rt,0.752,0.719,6,-4.399,0,0.0285,0.264,7.96e-05,0.126,0.544,107.582,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1305,3yUnGsC8TJRrSpTyWxUPY4,0.62,0.797,4,-3.858,0,0.0299,0.285,0.0,0.224,0.394,99.967,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1306,0vZOaZ8s8e9z4Lh8Rxq1xJ,0.733,0.724,0,-4.548,0,0.0332,0.438,0.0003,0.143,0.564,107.595,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1307,6cGn0H7qULcDnNZKeKktdB,0.696,0.678,7,-2.745,1,0.0286,0.338,0.0,0.204,0.576,105.076,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']"
1308,5ubvP9oKmxLUVq506fgLhk,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,"['disco', 'mellow gold', 'soft rock']"
1309,500p2JKoUouvNLorJtaHMH,0.315,0.434,4,-6.313,1,0.0426,0.512,0.0,0.0856,0.215,205.772,"['disco', 'mellow gold', 'soft rock']"
1310,2CGRcsLboTCSBTV5s1VMEO,0.656,0.672,2,-6.342,1,0.0325,0.738,4.24e-05,0.252,0.719,122.721,"['disco', 'mellow gold', 'soft rock']"
1311,0xp3KUVz8MKlBhlz9Lbpt9,0.449,0.373,7,-7.374,1,0.0724,0.404,0.0,0.139,0.38,86.205,"['disco', 'mellow gold', 'soft rock']"
1312,4IoMzPZUItYxdGGyOTTSch,0.385,0.546,9,-6.67,1,0.0408,0.457,0.0,0.145,0.41,88.785,"['disco', 'mellow gold', 'soft rock']"
1313,3xyjadjljDFuJKDCCtXjPu,0.302,0.513,7,-7.275,1,0.0279,0.237,1.99e-06,0.114,0.382,147.455,"['disco', 'mellow gold', 'soft rock']"
1314,1UJSGqwx2qr3yAXjzEB8zg,0.477,0.629,7,-6.587,1,0.0291,0.00476,8.09e-05,0.15,0.555,102.733,"['disco', 'mellow gold', 'soft rock']"
1315,43pFFEWCjYCupU2p11J63g,0.452,0.625,5,-6.204,1,0.0269,0.087,0.0,0.691,0.738,86.674,"['disco', 'mellow gold', 'soft rock']"
1316,2lCuCNqtqSKMOqED1XXHzm,0.727,0.548,1,-9.921,0,0.0364,0.0948,0.00208,0.0952,0.767,118.256,"['disco', 'mellow gold', 'soft rock']"
